3	5	3
3	5	3
3	5	3
3	5	3
3	5	3
3.0001	5.0001	3
3.0001	5.0002	3
3.0002	5.0003	3
3.0003	5.0004	3
3.0005	5.0006	3
3.0006	5.0008	3
3.0009	5.001	3
3.0011	5.0013	3
3.0014	5.0016	3
3.0018	5.0021	3
3.0021	5.0025	3
3.0026	5.003	3
3.0031	5.0036	3
3.0037	5.0043	3
3.0043	5.005	3
3.005	5.0058	3
3.0058	5.0067	3
3.0066	5.0077	3
3.0076	5.0088	3
3.0086	5.01	3
3.0096	5.0112	3
3.0108	5.0126	3
3.0121	5.014	3
3.0134	5.0156	3
3.0149	5.0173	3
3.0164	5.019	3
3.018	5.0209	3
3.0198	5.0229	3
3.0216	5.025	3
3.0236	5.0273	3
3.0256	5.0297	3
3.0278	5.0321	3
3.0301	5.0348	3
3.0325	5.0375	3
3.035	5.0404	3
3.0376	5.0434	3
3.0404	5.0466	3
3.0433	5.0499	3
3.0463	5.0534	3
3.0494	5.0569	3
3.0527	5.0607	3
3.0561	5.0646	3
3.0596	5.0686	3
3.0633	5.0728	3
3.0671	5.0772	3
3.0711	5.0817	3
3.0752	5.0863	3
3.0794	5.0912	3
3.0838	5.0961	3
3.0883	5.1013	3
3.093	5.1066	3
3.0979	5.1121	3
3.1029	5.1178	3
3.108	5.1236	3
3.1133	5.1296	3
3.1188	5.1357	3
3.1244	5.1421	3
3.1302	5.1486	3
3.1361	5.1553	3
3.1422	5.1622	3
3.1485	5.1692	3
3.1549	5.1765	3
3.1615	5.1839	3
3.1683	5.1915	3
3.1752	5.1992	3
3.1823	5.2072	3
3.1896	5.2153	3
3.1971	5.2237	3
3.2047	5.2322	3
3.2125	5.2409	3
3.2205	5.2498	3
3.2286	5.2589	3
3.237	5.2681	3
3.2455	5.2776	3
3.2542	5.2872	3
3.263	5.2971	3
3.2721	5.3071	3
3.2813	5.3173	3
3.2907	5.3277	3
3.3003	5.3383	3
3.3101	5.3491	3
3.3201	5.3601	3
3.3302	5.3713	3
3.3405	5.3827	3
3.351	5.3942	3
3.3618	5.406	3
3.3726	5.4179	3
3.3837	5.4301	3
3.395	5.4424	3
3.4064	5.4549	3
3.4181	5.4676	3
3.4299	5.4805	3
3.4419	5.4936	3
3.4541	5.5069	3
3.4665	5.5204	3
3.4791	5.5341	3
3.4919	5.5479	3
3.5049	5.562	3
3.518	5.5762	3
3.5314	5.5907	3
3.5449	5.6053	3
3.5587	5.6201	3
3.5726	5.6351	3
3.5867	5.6503	3
3.601	5.6657	3
3.6155	5.6812	3
3.6302	5.697	3
3.645	5.7129	3
3.6601	5.729	3
3.6754	5.7453	3
3.6908	5.7618	3
3.7064	5.7784	3
3.7223	5.7952	3
3.7383	5.8123	3
3.7545	5.8294	3
3.7709	5.8468	3
3.7875	5.8644	3
3.8042	5.8821	3
3.8212	5.9	3
