2	4	3
2	4	3
2	4	3
2	4	3
2	4	3
2.0001	4.0001	3
2.0001	4.0002	3
2.0002	4.0003	3
2.0003	4.0004	3
2.0005	4.0006	3
2.0006	4.0008	3
2.0009	4.001	3
2.0011	4.0013	3
2.0014	4.0016	3
2.0018	4.0021	3
2.0021	4.0025	3
2.0026	4.003	3
2.0031	4.0036	3
2.0037	4.0043	3
2.0043	4.005	3
2.005	4.0058	3
2.0058	4.0067	3
2.0066	4.0077	3
2.0076	4.0088	3
2.0086	4.01	3
2.0096	4.0112	3
2.0108	4.0126	3
2.0121	4.014	3
2.0134	4.0156	3
2.0149	4.0173	3
2.0164	4.019	3
2.018	4.0209	3
2.0198	4.0229	3
2.0216	4.025	3
2.0236	4.0273	3
2.0256	4.0297	3
2.0278	4.0321	3
2.0301	4.0348	3
2.0325	4.0375	3
2.035	4.0404	3
2.0376	4.0434	3
2.0404	4.0466	3
2.0433	4.0499	3
2.0463	4.0534	3
2.0494	4.0569	3
2.0527	4.0607	3
2.0561	4.0646	3
2.0596	4.0686	3
2.0633	4.0728	3
2.0671	4.0772	3
2.0711	4.0817	3
2.0752	4.0863	3
2.0794	4.0912	3
2.0838	4.0961	3
2.0883	4.1013	3
2.093	4.1066	3
2.0979	4.1121	3
2.1029	4.1178	3
2.108	4.1236	3
2.1133	4.1296	3
2.1188	4.1357	3
2.1244	4.1421	3
2.1302	4.1486	3
2.1361	4.1553	3
2.1422	4.1622	3
2.1485	4.1692	3
2.1549	4.1765	3
2.1615	4.1839	3
2.1683	4.1915	3
2.1752	4.1992	3
2.1823	4.2072	3
2.1896	4.2153	3
2.1971	4.2237	3
2.2047	4.2322	3
2.2125	4.2409	3
2.2205	4.2498	3
2.2286	4.2589	3
2.237	4.2681	3
2.2455	4.2776	3
2.2542	4.2872	3
2.263	4.2971	3
2.2721	4.3071	3
2.2813	4.3173	3
2.2907	4.3277	3
2.3003	4.3383	3
2.3101	4.3491	3
2.3201	4.3601	3
2.3302	4.3713	3
2.3405	4.3827	3
2.351	4.3942	3
2.3618	4.406	3
2.3726	4.4179	3
2.3837	4.4301	3
2.395	4.4424	3
2.4064	4.4549	3
2.4181	4.4676	3
2.4299	4.4805	3
2.4419	4.4936	3
2.4541	4.5069	3
2.4665	4.5204	3
2.4791	4.5341	3
2.4919	4.5479	3
2.5049	4.562	3
2.518	4.5762	3
2.5314	4.5907	3
2.5449	4.6053	3
2.5587	4.6201	3
2.5726	4.6351	3
2.5867	4.6503	3
2.601	4.6657	3
2.6155	4.6812	3
2.6302	4.697	3
2.645	4.7129	3
2.6601	4.729	3
2.6754	4.7453	3
2.6908	4.7618	3
2.7064	4.7784	3
2.7223	4.7952	3
2.7383	4.8123	3
2.7545	4.8294	3
2.7709	4.8468	3
2.7875	4.8644	3
2.8042	4.8821	3
2.8212	4.9	3
2.8383	4.918	3
2.8557	4.9363	3
2.8732	4.9547	3
2.8909	4.9733	3
2.9088	4.992	3
2.9269	5.0109	3
2.9451	5.03	3
2.9636	5.0492	3
2.9822	5.0687	3
3.001	5.0882	3
3.02	5.108	3
3.0392	5.1278	3
3.0586	5.1479	3
3.0781	5.1681	3
3.0978	5.1885	3
3.1177	5.209	3
3.1378	5.2296	3
3.1581	5.2504	3
3.1785	5.2714	3
3.1991	5.2925	3
3.2199	5.3138	3
3.2409	5.3352	3
3.262	5.3567	3
3.2834	5.3784	3
3.3049	5.4002	3
3.3265	5.4222	3
3.3484	5.4443	3
3.3704	5.4665	3
3.3926	5.4889	3
3.4149	5.5114	3
3.4374	5.534	3
3.4601	5.5567	3
3.483	5.5796	3
3.506	5.6026	3
3.5292	5.6257	3
3.5525	5.6489	3
3.576	5.6723	3
3.5997	5.6958	3
3.6235	5.7193	3
3.6475	5.743	3
3.6717	5.7668	3
3.696	5.7907	3
3.7205	5.8148	3
3.7451	5.8389	3
3.7699	5.8631	3
3.7948	5.8874	3
3.8199	5.9118	3
3.8451	5.9364	3
3.8705	5.961	3
3.896	5.9857	3
3.9217	6.0104	3
3.9476	6.0353	3
3.9735	6.0603	3
3.9997	6.0853	3
4.0259	6.1104	3
4.0523	6.1356	3
4.0789	6.1609	3
4.1056	6.1863	3
4.1324	6.2117	3
4.1594	6.2372	3
4.1865	6.2627	3
4.2137	6.2884	3
4.2411	6.314	3
4.2686	6.3398	3
4.2963	6.3656	3
4.324	6.3915	3
4.3519	6.4174	3
4.38	6.4433	3
4.4081	6.4694	3
4.4364	6.4954	3
4.4648	6.5215	3
4.4933	6.5477	3
4.522	6.5739	3
4.5508	6.6001	3
4.5797	6.6264	3
4.6087	6.6527	3
4.6378	6.679	3
4.667	6.7054	3
4.6964	6.7317	3
4.7259	6.7581	3
4.7554	6.7846	3
4.7851	6.811	3
4.8149	6.8375	3
4.8448	6.864	3
4.8749	6.8905	3
4.905	6.917	3
4.9352	6.9435	3
4.9655	6.97	3
4.996	6.9965	3
4.996	6.9965	3
5.0265	7.023	3
5.0571	7.0495	3
5.0878	7.076	3
5.1186	7.1025	3
5.1494	7.129	3
5.1803	7.1555	3
5.2113	7.1819	3
5.2423	7.2083	3
5.2733	7.2347	3
5.3043	7.261	3
5.3354	7.2873	3
5.3665	7.3136	3
5.3976	7.3398	3
5.4286	7.366	3
5.4597	7.3921	3
5.4907	7.4181	3
5.5217	7.4441	3
5.5527	7.4701	3
5.5836	7.496	3
5.6145	7.5218	3
5.6453	7.5475	3
5.6761	7.5732	3
5.7068	7.5988	3
5.7374	7.6243	3
5.768	7.6497	3
5.7984	7.675	3
5.8288	7.7003	3
5.8591	7.7254	3
5.8892	7.7505	3
5.9193	7.7755	3
5.9492	7.8004	3
5.979	7.8251	3
6.0087	7.8498	3
6.0383	7.8744	3
6.0677	7.8988	3
6.097	7.9232	3
6.1262	7.9474	3
6.1552	7.9715	3
6.184	7.9955	3
6.2127	8.0194	3
6.2412	8.0432	3
6.2696	8.0668	3
6.2977	8.0903	3
6.3257	8.1137	3
6.3536	8.137	3
6.3812	8.1601	3
6.4086	8.1831	3
6.4359	8.2059	3
6.463	8.2287	3
6.4898	8.2513	3
6.5165	8.2737	3
6.5429	8.296	3
6.5692	8.3182	3
6.5952	8.3402	3
6.621	8.3621	3
6.6466	8.3838	3
6.672	8.4054	3
6.6972	8.4268	3
6.7221	8.4481	3
6.7468	8.4693	3
6.7713	8.4902	3
6.7955	8.5111	3
6.8195	8.5318	3
6.8433	8.5523	3
6.8668	8.5726	3
6.8901	8.5928	3
6.9131	8.6129	3
6.9359	8.6328	3
6.9584	8.6525	3
6.9807	8.6721	3
7.0028	8.6915	3
7.0246	8.7107	3
7.0461	8.7298	3
7.0674	8.7487	3
7.0884	8.7675	3
7.1091	8.7861	3
7.1296	8.8045	3
7.1499	8.8228	3
7.1699	8.8409	3
7.1896	8.8588	3
7.209	8.8766	3
7.2282	8.8942	3
7.2472	8.9116	3
7.2658	8.9289	3
7.2842	8.946	3
7.3024	8.9629	3
7.3202	8.9796	3
7.3378	8.9962	3
7.3552	9.0126	3
7.3722	9.0289	3
7.389	9.045	3
7.4056	9.0609	3
7.4218	9.0766	3
7.4378	9.0922	3
7.4536	9.1076	3
7.469	9.1229	3
7.4842	9.138	3
7.4992	9.1529	3
7.5139	9.1676	3
7.5283	9.1822	3
7.5424	9.1966	3
7.5563	9.2108	3
7.5699	9.2249	3
7.5833	9.2388	3
7.5964	9.2526	3
7.6093	9.2661	3
7.6219	9.2796	3
7.6342	9.2928	3
7.6463	9.3059	3
7.6581	9.3188	3
7.6697	9.3316	3
7.681	9.3442	3
7.6921	9.3566	3
7.7029	9.3689	3
7.7135	9.3811	3
7.7238	9.393	3
7.7339	9.4048	3
7.7438	9.4165	3
7.7534	9.428	3
7.7628	9.4393	3
7.7719	9.4505	3
7.7808	9.4615	3
7.7895	9.4724	3
7.7979	9.4831	3
7.8061	9.4937	3
7.8141	9.5042	3
7.8219	9.5144	3
7.8294	9.5246	3
7.8368	9.5346	3
7.8439	9.5444	3
7.8508	9.5541	3
7.8575	9.5636	3
7.8639	9.5731	3
7.8702	9.5823	3
7.8763	9.5915	3
7.8821	9.6005	3
7.8878	9.6093	3
7.8933	9.618	3
7.8986	9.6266	3
7.9037	9.6351	3
7.9086	9.6434	3
7.9133	9.6516	3
7.9178	9.6597	3
7.9222	9.6676	3
7.9264	9.6754	3
7.9304	9.6831	3
7.9342	9.6906	3
7.9379	9.6981	3
7.9414	9.7054	3
7.9448	9.7126	3
7.948	9.7197	3
7.951	9.7266	3
7.9539	9.7335	3
7.9567	9.7402	3
7.9593	9.7469	3
7.9618	9.7534	3
7.9641	9.7598	3
7.9664	9.7661	3
7.9684	9.7723	3
7.9704	9.7784	3
7.9722	9.7844	3
7.974	9.7903	3
7.9756	9.7961	3
7.9771	9.8018	3
7.9785	9.8074	3
7.9797	9.8129	3
7.9809	9.8183	3
7.982	9.8237	3
7.983	9.8289	3
7.984	9.8341	3
7.9848	9.8391	3
7.9856	9.8441	3
7.9863	9.8491	3
7.9869	9.8539	3
7.9874	9.8586	3
7.9879	9.8633	3
7.9883	9.8679	3
7.9887	9.8725	3
7.989	9.877	3
7.9893	9.8814	3
7.9895	9.8857	3
7.9897	9.89	3
7.9899	9.8942	3
7.99	9.8984	3
7.9902	9.9025	3
7.9902	9.9065	3
7.9903	9.9105	3
7.9904	9.9144	3
7.9904	9.9183	3
7.9905	9.9222	3
7.9905	9.9259	3
7.9906	9.9297	3
7.9907	9.9334	3
7.9907	9.9371	3
7.9908	9.9407	3
7.991	9.9443	3
7.9911	9.9479	3
7.9913	9.9514	3
7.9915	9.9549	3
7.9917	9.9584	3
7.992	9.9618	3
7.9924	9.9653	3
7.9928	9.9687	3
7.9932	9.972	3
7.9938	9.9754	3
7.9944	9.9788	3
7.995	9.9821	3
7.9958	9.9854	3
7.9966	9.9888	3
7.9975	9.9921	3
7.9985	9.9954	3
7.9995	9.9987	3
7.9995	9.9987	3
8.0007	10.002	3
8.002	10.005	3
8.0034	10.009	3
8.0048	10.012	3
8.0064	10.015	3
8.0081	10.019	3
8.0098	10.022	3
8.0117	10.025	3
8.0137	10.028	3
8.0157	10.032	3
8.0179	10.035	3
8.0201	10.038	3
8.0224	10.042	3
8.0248	10.045	3
8.0274	10.049	3
8.03	10.052	3
8.0327	10.055	3
8.0355	10.059	3
8.0384	10.062	3
8.0414	10.065	3
8.0444	10.069	3
8.0476	10.072	3
8.0509	10.076	3
8.0542	10.079	3
8.0577	10.083	3
8.0612	10.086	3
8.0648	10.09	3
8.0685	10.093	3
8.0723	10.097	3
8.0762	10.1	3
8.0802	10.104	3
8.0843	10.107	3
8.0884	10.111	3
8.0927	10.114	3
8.097	10.118	3
8.1014	10.122	3
8.1059	10.125	3
8.1105	10.129	3
8.1152	10.133	3
8.12	10.136	3
8.1249	10.14	3
8.1298	10.144	3
8.1349	10.147	3
8.14	10.151	3
8.1452	10.155	3
8.1505	10.159	3
8.1559	10.163	3
8.1614	10.166	3
8.1669	10.17	3
8.1726	10.174	3
8.1783	10.178	3
8.1841	10.182	3
8.1901	10.186	3
8.196	10.19	3
8.2021	10.194	3
8.2083	10.198	3
8.2145	10.202	3
8.2209	10.206	3
8.2273	10.21	3
8.2338	10.214	3
8.2404	10.218	3
8.2471	10.223	3
8.2538	10.227	3
8.2607	10.231	3
8.2676	10.235	3
8.2746	10.239	3
8.2817	10.244	3
8.2889	10.248	3
8.2962	10.252	3
8.3035	10.257	3
8.311	10.261	3
8.3185	10.265	3
8.3261	10.27	3
8.3338	10.274	3
8.3416	10.279	3
8.3494	10.283	3
8.3574	10.288	3
8.3654	10.292	3
8.3735	10.297	3
8.3817	10.301	3
8.39	10.306	3
8.3984	10.311	3
8.4068	10.315	3
8.4154	10.32	3
8.424	10.325	3
8.4327	10.33	3
8.4415	10.334	3
8.4503	10.339	3
8.4593	10.344	3
8.4683	10.349	3
8.4775	10.354	3
8.4867	10.358	3
8.496	10.363	3
8.5054	10.368	3
8.5148	10.373	3
8.5244	10.378	3
8.534	10.383	3
8.5437	10.388	3
8.5535	10.393	3
8.5634	10.398	3
8.5734	10.404	3
8.5835	10.409	3
8.5936	10.414	3
8.6038	10.419	3
8.6142	10.424	3
8.6246	10.429	3
8.635	10.435	3
8.6456	10.44	3
8.6563	10.445	3
8.667	10.451	3
8.6778	10.456	3
8.6888	10.461	3
8.6997	10.467	3
8.7108	10.472	3
8.722	10.478	3
8.7333	10.483	3
8.7446	10.488	3
8.756	10.494	3
8.7675	10.5	3
8.7791	10.505	3
8.7908	10.511	3
8.8026	10.516	3
8.8145	10.522	3
8.8264	10.527	3
8.8385	10.533	3
8.8506	10.539	3
8.8628	10.545	3
8.8751	10.55	3
8.8875	10.556	3
8.8999	10.562	3
8.9125	10.568	3
8.9252	10.573	3
8.9379	10.579	3
8.9507	10.585	3
8.9636	10.591	3
8.9766	10.597	3
8.9897	10.603	3
9.0029	10.609	3
9.0162	10.614	3
9.0295	10.62	3
9.043	10.626	3
9.0565	10.632	3
9.0701	10.638	3
9.0838	10.644	3
9.0976	10.65	3
9.1115	10.656	3
9.1255	10.663	3
9.1396	10.669	3
9.1538	10.675	3
9.168	10.681	3
9.1823	10.687	3
9.1968	10.693	3
9.2113	10.699	3
9.2259	10.705	3
9.2406	10.712	3
9.2554	10.718	3
9.2703	10.724	3
9.2853	10.73	3
9.3004	10.737	3
9.3156	10.743	3
9.3308	10.749	3
9.3462	10.755	3
9.3616	10.762	3
9.3772	10.768	3
9.3928	10.774	3
9.4085	10.781	3
9.4243	10.787	3
9.4402	10.793	3
9.4563	10.8	3
9.4724	10.806	3
9.4885	10.812	3
9.5048	10.819	3
9.5212	10.825	3
9.5377	10.832	3
9.5543	10.838	3
9.5709	10.844	3
9.5877	10.851	3
9.6046	10.857	3
9.6215	10.864	3
9.6386	10.87	3
9.6557	10.877	3
9.673	10.883	3
9.6903	10.889	3
9.7077	10.896	3
9.7253	10.902	3
9.7429	10.909	3
9.7606	10.915	3
9.7784	10.922	3
9.7964	10.928	3
9.8144	10.935	3
9.8325	10.941	3
9.8507	10.948	3
9.869	10.954	3
9.8874	10.961	3
9.906	10.967	3
9.9246	10.974	3
9.9433	10.98	3
9.9621	10.987	3
9.981	10.993	3
10	11	3
10	11	3
10.019	11.007	3
10.038	11.013	3
10.058	11.02	3
10.077	11.026	3
10.096	11.033	3
10.116	11.039	3
10.136	11.045	3
10.155	11.052	3
10.175	11.058	3
10.195	11.065	3
