5	8	3
5	8	3
5	8	3
5	8	3
5	8	3
5.0001	8.0001	3
5.0001	8.0002	3
5.0002	8.0003	3
5.0003	8.0004	3
5.0005	8.0006	3
5.0006	8.0008	3
5.0009	8.001	3
5.0011	8.0013	3
5.0014	8.0016	3
5.0018	8.0021	3
5.0021	8.0025	3
5.0026	8.003	3
5.0031	8.0036	3
5.0037	8.0043	3
5.0043	8.005	3
5.005	8.0058	3
5.0058	8.0067	3
5.0066	8.0077	3
5.0076	8.0088	3
5.0086	8.01	3
5.0096	8.0112	3
5.0108	8.0126	3
5.0121	8.014	3
5.0134	8.0156	3
5.0149	8.0173	3
5.0164	8.019	3
5.018	8.0209	3
5.0198	8.0229	3
5.0216	8.025	3
5.0236	8.0273	3
5.0256	8.0297	3
5.0278	8.0321	3
5.0301	8.0348	3
5.0325	8.0375	3
5.035	8.0404	3
5.0376	8.0434	3
5.0404	8.0466	3
5.0433	8.0499	3
5.0463	8.0534	3
5.0494	8.0569	3
5.0527	8.0607	3
5.0561	8.0646	3
5.0596	8.0686	3
5.0633	8.0728	3
5.0671	8.0772	3
5.0711	8.0817	3
5.0752	8.0863	3
5.0794	8.0912	3
5.0838	8.0961	3
5.0883	8.1013	3
5.093	8.1066	3
5.0979	8.1121	3
5.1029	8.1178	3
5.108	8.1236	3
5.1133	8.1296	3
5.1188	8.1357	3
5.1244	8.1421	3
5.1302	8.1486	3
5.1361	8.1553	3
5.1422	8.1622	3
5.1485	8.1692	3
5.1549	8.1765	3
5.1615	8.1839	3
5.1683	8.1915	3
5.1752	8.1992	3
5.1823	8.2072	3
5.1896	8.2153	3
5.1971	8.2237	3
5.2047	8.2322	3
5.2125	8.2409	3
5.2205	8.2498	3
5.2286	8.2589	3
5.237	8.2681	3
5.2455	8.2776	3
5.2542	8.2872	3
5.263	8.2971	3
5.2721	8.3071	3
5.2813	8.3173	3
5.2907	8.3277	3
5.3003	8.3383	3
5.3101	8.3491	3
5.3201	8.3601	3
5.3302	8.3713	3
5.3405	8.3827	3
5.351	8.3942	3
5.3618	8.406	3
5.3726	8.4179	3
5.3837	8.4301	3
5.395	8.4424	3
5.4064	8.4549	3
5.4181	8.4676	3
5.4299	8.4805	3
5.4419	8.4936	3
5.4541	8.5069	3
5.4665	8.5204	3
5.4791	8.5341	3
5.4919	8.5479	3
5.5049	8.562	3
5.518	8.5762	3
5.5314	8.5907	3
